index,height,lat,long,rotation,width,arousal,contrast,dominance,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,pleasure,symmetry,day,hour
1133,3872,0.0,0.0,0,2592,-0.01065458017597272,2.528971302642255,0.35725972178017584,78025.4067642215,136598.05936103192,131667.22105452907,0.3113143431913417,14.259091268443829,5,15
1134,3648,0.0,0.0,0,5472,0.062332471393005864,3.235051152552949,0.34771789205903497,104441.12668654794,188060.37373311794,145981.82367526292,0.29598081247154456,8.419117936702023,25,15
1135,1536,0.0,0.0,0,2048,-0.09789337224677011,1.4867996169253268,0.5451301911442727,97047.79285829568,157603.6051156191,65083.21550650879,0.48290501246793077,10.87402015144407,19,11
1136,4288,0.0,0.0,0,2307,-0.006389352777693258,2.078127490807232,0.43258034222047814,38960.67670599279,114647.47988752305,101847.10539605707,0.3763197232125341,11.98616456909728,10,19
1137,1883,0.0,0.0,0,2570,-0.029897454630883724,2.0892053649239624,0.45102731851875766,210195.83580794363,186813.0049712814,190795.79135994238,0.39461072867067776,6.713609137517362,12,11
1138,1514,0.0,0.0,0,1078,-0.02076522079886209,1.8598492397773334,0.5205024177439601,101927.75110341639,147271.76340819715,124653.0905112264,0.4540693113669967,7.572877112946425,2,7
1139,768,39.750819,-104.950182,0,1024,0.008057503240424924,1.8462707793287971,0.5765863279628652,95989.54773220538,131906.5636162204,117751.54508823511,0.499996479052606,10.127860221901857,30,13
114,1024,42.475998,-83.149166,0,768,0.049098833464411934,2.074435630922143,0.5155919808282233,105877.73878787426,109523.76428629541,134372.1606385291,0.4430597184468242,7.499152938298068,19,11
1140,2112,0.0,0.0,0,2816,-0.09411834980689551,1.8679244895438674,0.4684269866631915,43364.167978873986,236304.9169658558,57759.7665565458,0.415922616207926,7.000113640683184,5,12
1141,1536,0.0,0.0,0,2048,-0.07215725353411534,2.1446894132851626,0.3656584553401053,26815.27390934751,231675.3873492823,136600.04942166017,0.3245463543847755,9.032384538299578,14,13
1142,3072,0.0,0.0,0,4608,-0.02068391137455715,2.75203848203241,0.33418321530965933,55756.77740319009,183879.27213538776,127027.94200314967,0.29224028110949923,8.252586606604016,6,10
1143,2336,33.452919,-111.955017,0,3504,-0.022386018981447237,2.063226284166611,0.4828213723641928,106361.0900731821,164778.1562132554,26226.932624477624,0.42149920095716736,8.427241426610212,13,14
1144,687,33.856375,-115.467681,90,1024,0.17812739036094996,1.4427135979698211,0.6316944163060724,183064.78626795852,164278.55990432834,244266.07392076915,0.5314398764759387,11.378944896120414,30,14
1145,1536,0.0,0.0,0,2048,-0.11685722273857307,1.7606791730989158,0.48700727641413,67397.63942330127,240676.17855915858,83565.24034948183,0.43425514377824387,10.68694694646814,23,12
1146,1536,0.0,0.0,0,2048,0.0017625039172667334,2.3490777686938307,0.4294309023856881,116335.39855592822,156463.80348898593,93943.81780617606,0.3727973899863352,9.130529273459471,14,13
1147,683,0.0,0.0,0,1024,0.03903359672899853,2.6588365531615636,0.41189186429801183,90731.08272925117,118878.98826722914,60549.41384980994,0.3539662395169794,9.303694295186384,13,0
1148,1200,0.0,0.0,0,1600,-0.15490458240384367,2.001231953176279,0.3797660729900683,217358.32226073148,314572.8,63500.5649738646,0.34478761889887777,9.733808932746758,2,15
1149,546,0.0,0.0,0,800,0.12370949950811763,1.9417660024566885,0.6380608315890359,59671.453736271586,56970.07618741615,51642.676738010654,0.5422228094715381,8.96764798410006,15,13
115,768,0.0,0.0,0,1024,-0.07108257928267257,1.2503837719267494,0.4780844061623437,127933.28655462059,171235.81006389987,342924.3458111424,0.4220863236690082,6.555457738008371,3,16
1150,2100,0.0,0.0,0,2800,0.06041558038120853,1.7192064979894426,0.6349681422444676,93515.04389758188,102630.78087708385,116470.00805357574,0.5456472677987203,11.67507859247638,15,2
1151,2848,0.0,0.0,270,4288,-0.056606372484981723,1.9614118434122505,0.4420368042530836,43205.83020714785,179251.2743274089,115895.22640250929,0.38938085118161364,12.147846127585296,10,19
1152,687,33.856375,-115.467681,0,1024,-0.015308534002774266,2.1238136553615545,0.4582217976205553,96316.89543809713,161084.54703614497,138297.79209372794,0.3994508073400224,8.813358899889424,30,13
1153,3072,0.0,0.0,0,4608,0.02261573387336291,3.027836376397146,0.3350952721228659,77046.6107445501,148766.12786867848,144473.7546507631,0.28885219179040644,9.042086439989948,6,10
1154,1365,0.0,0.0,0,2048,0.005704682983165399,1.7103401835761038,0.6106916032941861,139445.76787908943,128341.1468292223,132519.41345662865,0.5298445967229086,4.430534291811987,3,11
1155,2503,0.0,0.0,0,1663,0.05786267160961242,1.7871792780984757,0.6486724032712099,153863.9050862446,113130.4014613225,133869.70637983122,0.557796098089161,8.092999544325027,21,10
1156,683,0.0,0.0,0,1024,0.10204836817353778,3.358606126670724,0.3487734903263873,64272.65302383451,99268.37134475412,150452.42354386393,0.29306337266081106,5.859132211642423,11,15
1157,1024,0.0,0.0,0,686,0.03822747825599032,1.9467706174264856,0.5572743681336585,123810.54600836267,101247.50346038167,74327.98221546326,0.480311072549584,12.072018849002292,8,13
1158,687,33.856375,-115.467681,0,1024,-0.06921275275736694,2.7807839053153076,0.3041729530329767,80752.73070511816,252047.74632723856,169769.557850242,0.2708609537109082,11.988909389984483,30,14
1159,768,0.0,0.0,0,1024,-0.034642670919837026,2.0253949491950056,0.47105185395526056,98309.00451637174,166312.568800557,50333.03273199421,0.4124604667480726,9.446213604059935,15,4
116,683,42.478608,-83.160925,0,1024,0.04551047045691431,2.344195787198562,0.45830981019620887,78954.69455995352,110373.11782965997,85852.77352279049,0.39365567229848936,8.33308304420979,27,11
1160,3072,0.0,0.0,0,4608,-0.005597280113037492,2.2130474797918107,0.3474076182461421,55330.49797404281,168679.5933912576,47400.947278391905,0.30226939433059885,9.625546077117288,4,13
1161,1536,0.0,0.0,0,2048,-0.08073711277692971,1.8486087616811437,0.49289398067240386,76168.98277623685,195607.24692362497,93169.55245500896,0.4358807397785961,8.254859131298772,23,12
1162,1333,0.0,0.0,0,2000,-0.027690611150770178,2.0527206942242557,0.4725234612920118,121302.77926489933,162214.45314225243,167870.9095631389,0.4130674167735759,9.637508534188198,9,23
1163,3240,0.0,0.0,0,4320,-0.051794341508032554,1.732192761953114,0.6124627662326508,88793.68339771322,143280.59973715912,139194.1823425103,0.5369339383685424,5.354916499338216,25,5
1164,3872,0.0,0.0,0,2592,-0.014596365962622745,2.163851916996324,0.369260958715264,77068.49667485556,151930.8342937667,79682.03426257528,0.3221181547336039,14.825202626224156,5,15
1165,1333,35.65146,139.401535,0,2000,-0.033235504007452565,2.307236783259813,0.4472113921982437,81215.64241094336,160587.78891385236,221847.82673765867,0.3916187974293814,5.6436510821261265,22,11
1166,1024,0.0,0.0,0,683,0.10581304043144829,2.404807381874414,0.5533974312799198,105448.03595557807,57908.11280502932,50014.70839885225,0.4704190605116205,6.500080213223096,8,23
1167,3672,0.0,0.0,0,4896,-0.08139755018795576,1.920788569770307,0.45446088735994966,77976.65012147333,212499.7450507647,16347.234465397096,0.40256474887435545,9.584848372741282,5,9
1168,1469,41.920051,-87.632872,0,1469,-0.02213012972723012,2.5758215050425624,0.3702063281853184,113823.46712734106,255641.86410946073,158182.5509494928,0.3236665461173272,7.225594565469729,22,10
1169,713,0.0,0.0,0,476,0.008165699600501314,2.1300390973295,0.46948002577670983,38074.525819619725,65819.18212375478,54567.90423153726,0.4069625124836862,13.895929237788957,25,5
117,2109,0.0,0.0,0,2655,0.026958347382263576,1.9626566086933324,0.5426781908781505,73067.50319054292,104942.91922297569,80608.06398039011,0.4687220032812587,11.868555902532645,15,10
1170,681,0.0,0.0,0,1024,0.08407687858488827,1.8148506105340465,0.6188880447045226,107418.61284557097,57927.661839228414,111845.19074446906,0.5293971442081606,8.589459261943267,30,14
1171,3648,0.0,0.0,0,5472,0.06947627944909443,2.8718354990980237,0.3884024114444204,108247.08480318944,166383.58805194698,145432.25316811795,0.3306262864193589,9.088099726132144,25,15
1172,683,0.0,0.0,0,1024,-0.06484317762649106,1.4716651941509333,0.6577999198554846,85519.59670872064,112492.65386788598,198938.4684675697,0.5775697328441906,8.001952069369597,22,21
1173,687,33.856375,-115.467681,0,1024,0.01832247286300681,1.6125901535778122,0.5529649549681703,191118.37929191077,217511.42205190053,148301.4079119503,0.4784899436963158,7.081317064522526,30,10
1174,2352,50.991674,-1.285544,0,2848,0.027038158150988312,2.0311303786906447,0.5109352624724349,132912.6743743174,146709.45948697376,61046.19421935053,0.44114506175669155,10.712563942548995,5,12
1175,2310,0.0,0.0,0,2313,0.0050649458474663345,2.230015007053354,0.4670228313313064,68769.4650904988,194727.98158723876,76996.80881698929,0.405127752468537,10.053163389125416,2,12
1176,687,33.856375,-115.467681,90,1024,0.034816788475629745,1.8706963614108059,0.5970766098227162,182436.0889133507,181014.93526292246,232219.13734373113,0.5152092244132204,5.94001966288465,30,14
1177,685,51.843696,-0.547289,0,1024,0.06494803569099308,2.87682119299601,0.3764737195104837,88092.86973258518,118376.91101899897,106239.51569083052,0.3207031931464661,11.30164917996072,20,13
1178,3264,0.0,0.0,0,4928,-0.0032218236956131074,2.2193509078572804,0.45054914757907183,85110.26045274055,138304.12907733448,99841.56916168067,0.3916201165574807,8.653680736694833,16,11
1179,1320,0.0,0.0,0,1760,-0.0009517307484033233,2.143237751000067,0.4612769978932586,76800.01730794075,142594.87905755942,104750.58904846311,0.4007182657641277,10.004660252233206,30,15
118,768,0.0,0.0,0,1024,0.025992018778939585,2.410978096013621,0.4268805210212301,93297.11389069511,139547.05879465892,78606.42969036735,0.3682431826907168,9.143023743279523,23,12
1180,576,0.0,0.0,0,720,0.03353809189134915,2.2110548858476085,0.49190799937283636,93113.66306384184,101391.87291888833,54661.29473402546,0.42399206695281944,7.749698304064849,3,12
1181,2592,0.0,0.0,0,3872,0.01308267103316374,2.1870318603888443,0.48694244618345695,100446.65370262745,92928.98619698807,58755.50762458123,0.4216542081813497,14.363126298881534,5,15
1182,1536,51.849611,-0.544284,0,2048,0.09605572570919382,2.1690410058428506,0.5249887550041854,114305.36448989026,86413.60354620099,68683.54153652824,0.44668766348163796,5.639823249066954,23,15
1183,716,0.0,0.0,0,1024,-0.00961324630577598,2.011540351588058,0.5008435199160393,64989.449313373596,132663.33982890676,47911.30946748261,0.4359186154638035,11.150129340002243,7,0
1184,703,0.0,0.0,0,1024,0.02403981378451503,1.9332287049975472,0.5374706049014815,84903.92881303484,88720.91959307004,60040.614910982455,0.4644808927677312,12.570985707071669,10,14
1185,687,33.856375,-115.467681,0,1024,-0.12842205000135248,1.4968334151740632,0.5948817207719852,85960.88078500204,189994.30635005882,153458.72610140705,0.5290622976158569,13.262859307107204,30,13
1186,960,0.0,0.0,0,1280,-0.035295412681295296,2.277518342638807,0.43097343449113157,64748.17365506665,185216.32280833132,69171.78688357463,0.37771474105068636,10.610115930376182,20,9
1187,1536,0.0,0.0,0,2048,-0.05884330053503953,1.764528652402349,0.49171496197941966,66406.43107787076,179023.35257792487,56229.29459513668,0.432743075603664,8.27612585144766,21,14
1188,1536,0.0,0.0,0,2048,-0.07963881158824333,1.895824444118006,0.40300126556033156,13789.14649884708,216734.8128544189,125679.18838322703,0.35770145993213565,8.955042801655768,4,9
1189,681,32.733596,-117.154512,0,1024,0.02564955271942762,1.8456112355147758,0.5792240982370217,94121.42664221929,75083.39936204274,77919.9753080043,0.5005890564555665,10.122145949556089,27,17
119,724,0.0,0.0,0,1024,-0.09636017536344639,2.018414344316083,0.4254254162846492,64419.28176709896,261365.94450417598,194802.01156444856,0.37879150059787203,5.851205781044913,20,12
1190,1969,0.0,0.0,0,2733,-0.1495791580732903,2.0724812466727967,0.3667101939861311,208867.76279742166,302284.8,138750.9871124046,0.3329342550663558,8.466042769593589,1,14
1191,687,33.856375,-115.467681,0,1024,0.11685888965486918,1.5324098903566807,0.8016888916366058,169522.38836704334,153650.20250373898,238742.8847149167,0.6849977432666974,11.503819416052279,30,18
1192,1536,0.0,0.0,0,2048,-0.00644570691638989,2.622714640420481,0.368676094972496,113031.39647239611,184684.71981254974,114513.87662055051,0.32082331211537474,10.557431198110407,19,11
1193,1024,33.856375,-115.467681,0,687,0.04810078812138381,3.825069334764611,0.300448513267087,119451.36082802349,130207.88277765673,152102.12223590657,0.25630055989568296,12.36343453123388,30,14
1194,1024,0.0,0.0,0,1536,-0.03271381757087552,2.0421602820993763,0.4575020007484367,78329.92090120408,157065.63237271228,118195.9122427205,0.40050598952214533,7.313297960095953,12,9
1195,680,0.239638,37.477455,0,1024,-0.0717651381666333,2.1970026803849922,0.4027457105227302,56800.6803382573,221243.56117184518,138341.2322780964,0.3567193678310375,8.464141053948115,25,11
1196,4000,53.224577,-2.885678,0,6000,0.14948316846652873,2.3341452242225484,0.5100080538026571,141713.94891784256,122373.71748639493,121858.1029294136,0.42851870625690797,7.572266551796105,30,11
1197,1548,0.0,0.0,0,2048,0.0786313443930643,2.5189027779152298,0.4389733270646704,44534.59186033557,91257.64790832602,107744.22381733509,0.3736640818644017,9.90217906886702,13,15
1198,680,25.611258,-80.398485,0,1024,0.014542346966468,2.4078288534125156,0.4087887747804966,103943.42993694001,132214.96936882753,70769.38464398916,0.35363558609825785,12.248289260430907,19,15
1199,1536,0.0,0.0,0,2048,-0.016085197248679628,2.4397153902726147,0.3847239501956269,107593.77175360415,180870.5071343584,116788.83049618515,0.3356917423574577,11.298741469518138,19,11
12,3072,0.0,0.0,0,4608,0.12533357282995464,3.783386793819456,0.3326704558417284,53941.22684510944,74814.93229990923,168183.5827527632,0.27682963671324906,10.886593407851562,6,11
120,2816,0.0,0.0,0,1584,0.05999222840419191,3.0343842432097374,0.3556225893274551,56800.59698043088,89440.6785850823,129067.72083935885,0.3030720985793122,11.318295165004109,21,9
1200,684,0.0,0.0,0,1024,0.1760050520245678,3.2224830125511756,0.4134724638184891,90837.8849296922,31314.26959965696,121404.49005150783,0.34211554622615026,10.015274064684478,3,17
1201,3200,53.225133,-2.885845,0,4800,0.11873940808630332,2.521845320574312,0.45751988168121055,135887.62455078666,67670.67342534727,59285.11401880089,0.38589995438266184,10.382095210750558,30,10
1202,4000,53.224955,-2.8859,0,6000,0.06475424944512326,2.38575161309742,0.45776790207657647,114621.04086171188,100074.72501206286,164061.9677811473,0.3913271877000478,9.225795595177239,31,11
1203,974,51.842936,-0.543823,0,800,0.015283728974369915,1.9620972513048174,0.5228074054764839,79674.50138567266,101967.4276462832,83713.0486695805,0.4525909997257461,9.808578187346312,28,12
1204,576,0.586188,37.583539,0,1024,0.03723167675465633,2.0962112508172086,0.5247698280487092,91260.69977085791,115903.05872823202,44276.23367752351,0.45217650074034227,7.296320476536516,21,22
1205,1846,0.0,0.0,0,2779,0.022151254349590532,1.5187549934510054,0.709044286029773,146399.0497159125,104497.63817235296,203781.82208812336,0.6136776791974394,6.804988142299169,21,9
1206,687,33.856375,-115.467681,0,1024,0.047191017738072744,2.0731496922488217,0.5678483707701354,142140.67333103498,113635.03206775628,92461.73842550586,0.4886294053216833,13.467989682346328,30,14
1207,2592,0.0,0.0,0,3888,0.16759496882824937,2.625169592513869,0.47823966606999657,111100.28941781486,142139.6749181593,159021.57837294354,0.3991788124095068,8.713988503568881,1,12
1208,3456,0.0,0.0,0,4608,-0.06797183181930257,1.8564003001596399,0.43876693503908376,74787.99081180526,135598.78721080068,195236.27979621684,0.3876381596926527,11.616429637200463,27,5
1209,718,25.604659,-80.40136,0,1024,0.02285900343731015,3.0769218167619075,0.33565563298184753,91217.32417358497,159318.47878083697,113255.10346803606,0.2893153883998686,10.888871987443197,15,14
121,683,0.0,0.0,0,1024,0.001676607393570534,2.186846963641914,0.4562435077684417,136709.99050748104,132268.44416503885,49731.72847946827,0.39609285534878813,10.462878511847064,29,16
1210,683,0.0,0.0,0,1024,0.056215644751700156,2.343678090052045,0.45693303228265414,85341.28557965886,90780.14364077643,49428.91840703061,0.3914264222046194,10.367071870809163,29,14
1211,2848,53.224394,-2.884981,0,4288,0.10111297948157211,2.245690734907758,0.5128346099983032,121720.36754129888,90971.56867285515,146339.21719605976,0.4356433595838788,7.308822324169366,28,16
1212,1536,0.0,0.0,0,2048,0.12065134964483165,3.8487850622375954,0.3355566254047482,70658.50024825982,101894.85131762055,156769.87380871363,0.27978835091715887,9.900309824707046,13,15
1213,2592,0.0,0.0,0,3872,-0.034529522772136986,2.386452167306885,0.39663130775431643,48689.572528987715,189966.46297386286,134325.47240771409,0.34781411927182615,10.728247935597045,20,10
1214,638,0.0,0.0,0,1024,-0.07458975604257474,2.205780259070964,0.3948090224365226,52225.20782363841,211278.03170665895,108549.93399148411,0.3500989220871275,10.252487719334676,15,11
1215,1500,35.649903,139.400925,0,2000,-0.01112451394733141,2.2588699015742337,0.42846714576759076,64166.90261601641,155069.2438397763,31206.2670094753,0.37320448781828025,12.116518298249796,28,23
