AID,GID,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
12052,9239,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0735,1008,ok,Male,zebra_plains,left
12053,9239,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0711,984,poor,Female,zebra_plains,left
12054,9239,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0726,999,poor,UNKNOWN SEX,zebra_plains,left
12105,9239,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0728,1001,poor,UNKNOWN SEX,zebra_plains,front
10764,8160,juveniles - one year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0107,380,good,Female,zebra_plains,left
14765,2468,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1261,1534,poor,Female,zebra_plains,left
14766,2468,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1283,1556,ok,Female,zebra_plains,left
14767,2468,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1892,2165,poor,Female,zebra_plains,left
17100,2757,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_0497,770,ok,Female,zebra_plains,left
9967,2862,infant,"NNP GZC Car '1RED', Person 'B'",1,NNP_GIRM_0145,238,excellent,Female,giraffe_masai,left
12793,5329,juveniles- two year old,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_0271,544,ok,Female,zebra_plains,left
12794,5329,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-12794,ok,UNKNOWN NAME,zebra_plains,backright
14051,2380,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1442,1715,ok,Male,zebra_plains,frontleft
9724,7660,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9724,poor,UNKNOWN NAME,giraffe_masai,right
9149,8350,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
11050,8436,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0514,787,ok,Male,zebra_plains,left
11482,8772,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0442,715,excellent,Male,zebra_plains,left
10829,8209,infant,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0299,572,poor,UNKNOWN SEX,zebra_plains,backleft
14595,1794,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1319,1592,ok,Female,zebra_plains,backleft
15669,822,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
15670,822,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
15671,822,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1177,1450,ok,Female,zebra_plains,backleft
14117,717,infant,"NNP GZC Car '14WHITE', Person 'A'",1,IBEIS_PZ_1638,1911,good,Female,zebra_plains,left
17716,6313,infant,"NNP GZC Car '6RED', Person 'A'",0,____,-17716,poor,UNKNOWN NAME,zebra_plains,left
13529,6219,infant,"NNP GZC Car '5WHITE', Person 'A'",0,IBEIS_PZ_1151,1424,poor,Male,zebra_plains,left
17976,4651,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-17976,poor,UNKNOWN NAME,zebra_plains,back
13629,7335,infant,"NNP GZC Car '7WHITE', Person 'B'",0,IBEIS_PZ_1253,1526,good,Male,zebra_plains,left
13630,7335,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13630,junk,UNKNOWN NAME,zebra_plains,left
10342,7902,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0012,285,ok,Female,zebra_plains,left
14121,710,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1447,1720,good,Male,zebra_plains,left
18474,3614,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18474,good,UNKNOWN NAME,zebra_plains,back
18475,3614,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18475,ok,UNKNOWN NAME,zebra_plains,back
18476,3614,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18476,poor,UNKNOWN NAME,zebra_plains,backleft
18477,3614,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18477,ok,UNKNOWN NAME,zebra_plains,backleft
12395,1419,adult,"NNP GZC Car '1BLUE', Person 'C'",1,IBEIS_PZ_0755,1028,good,Female,zebra_plains,left
13202,7013,adult,"NNP GZC Car '6WHITE', Person 'B'",0,IBEIS_PZ_1904,2177,good,Male,zebra_plains,left
13924,7913,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0216,489,ok,Male,zebra_plains,left
13925,7913,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0231,504,ok,Female,zebra_plains,left
13926,7913,juveniles - one year old,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0041,314,ok,Female,zebra_plains,left
11282,8625,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0205,478,ok,Male,zebra_plains,left
14139,720,infant,"NNP GZC Car '14WHITE', Person 'A'",1,IBEIS_PZ_1650,1923,excellent,UNKNOWN SEX,zebra_plains,left
14049,1768,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0587,860,good,Male,zebra_plains,left
14050,1768,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1245,1518,poor,Female,zebra_plains,backleft
9018,9216,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,NNP_GIRM_0073,97,good,Female,giraffe_masai,left
14656,2457,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1227,1500,excellent,Male,zebra_plains,left
14657,2457,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1267,1540,good,Female,zebra_plains,left
14658,2457,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1892,2165,ok,Female,zebra_plains,left
14254,2386,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_0623,896,excellent,Female,zebra_plains,left
11011,8411,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_1225,1498,good,Male,zebra_plains,left
10442,7973,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0032,305,ok,UNKNOWN SEX,zebra_plains,left
10443,7973,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0190,463,poor,UNKNOWN SEX,zebra_plains,back
10444,7973,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0031,304,good,Female,zebra_plains,left
13231,5843,adult,"NNP GZC Car '4WHITE', Person 'A'",1,IBEIS_PZ_1176,1449,good,Female,zebra_plains,left
15278,1974,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
15279,1974,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1111,1384,poor,Female,zebra_plains,left
15280,1974,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0610,883,ok,Male,zebra_plains,left
10013,4069,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-10013,poor,UNKNOWN NAME,giraffe_masai,frontleft
10887,8264,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0885,1158,poor,Male,zebra_plains,left
16706,2577,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-16706,poor,UNKNOWN NAME,zebra_plains,left
13399,4,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13399,good,UNKNOWN NAME,zebra_plains,backleft
14103,652,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14103,poor,UNKNOWN NAME,zebra_plains,left
18676,4309,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18676,poor,UNKNOWN NAME,zebra_plains,left
14180,766,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1241,1514,good,Female,zebra_plains,left
11438,8734,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0362,635,poor,UNKNOWN SEX,zebra_plains,left
17437,6548,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17437,poor,UNKNOWN NAME,zebra_plains,left
17438,6548,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17438,poor,UNKNOWN NAME,zebra_plains,left
12590,3340,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0937,1210,excellent,Female,zebra_plains,left
10987,8389,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0516,789,ok,Male,zebra_plains,left
16917,2553,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-16917,poor,UNKNOWN NAME,zebra_plains,left
16918,2553,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-16918,poor,UNKNOWN NAME,zebra_plains,left
15492,278,adult,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_1547,1820,good,Male,zebra_plains,left
15807,2352,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1293,1566,good,Female,zebra_plains,left
13769,6242,adult,"NNP GZC Car '5WHITE', Person 'A'",1,IBEIS_PZ_1357,1630,ok,UNKNOWN SEX,zebra_plains,left
11132,8504,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0535,808,ok,UNKNOWN SEX,zebra_plains,right
18118,4266,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18118,junk,UNKNOWN NAME,zebra_plains,left
11549,8833,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0390,663,ok,UNKNOWN SEX,zebra_plains,left
11286,8629,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0444,717,ok,Male,zebra_plains,left
9746,7667,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9746,poor,UNKNOWN NAME,giraffe_masai,right
17867,6805,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17867,poor,UNKNOWN NAME,zebra_plains,left
17172,2694,adult,"NNP GZC Car '1RED', Person 'A'",0,IBEIS_PZ_0336,609,ok,Male,zebra_plains,frontleft
9047,3314,infant,"NNP GZC Car '1WHITE', Person 'C'",0,____,-9047,ok,UNKNOWN NAME,giraffe_masai,right
9048,3314,unknown,"NNP GZC Car '1WHITE', Person 'C'",0,NNP_GIRM_0060,80,poor,UNKNOWN SEX,giraffe_masai,right
9049,3314,juveniles- two year old,"NNP GZC Car '1WHITE', Person 'C'",1,NNP_GIRM_0080,104,ok,Female,giraffe_masai,left
10386,7940,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0009,282,poor,Female,zebra_plains,left
10387,7940,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0001,274,ok,Female,zebra_plains,left
15065,2184,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1294,1567,good,Male,zebra_plains,left
14187,718,adult,"NNP GZC Car '14WHITE', Person 'A'",1,IBEIS_PZ_1536,1809,excellent,Female,zebra_plains,left
14226,787,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1285,1558,ok,Female,zebra_plains,left
8807,8349,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
9627,6960,adult,"NNP GZC Car '6WHITE', Person 'B'",0,NNP_GIRM_0081,105,ok,Male,giraffe_masai,frontleft
9628,6960,infant,"NNP GZC Car '6WHITE', Person 'B'",0,____,-9628,poor,UNKNOWN NAME,giraffe_masai,frontleft
12538,3388,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0892,1165,good,Male,zebra_plains,left
12539,3388,infant,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0973,1246,poor,UNKNOWN SEX,zebra_plains,left
12540,3388,infant,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0986,1259,junk,UNKNOWN SEX,zebra_plains,left
10530,8027,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0057,330,good,Male,zebra_plains,left
10531,8027,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0058,331,ok,Female,zebra_plains,right
16040,5082,infant,"NNP GZC Car '3RED', Person 'A'",0,____,-16040,junk,UNKNOWN NAME,zebra_plains,left
9996,3639,adult,"NNP GZC Car '2RED', Person 'A'",0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,left
10348,7909,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0309,582,ok,UNKNOWN SEX,zebra_plains,left
10349,7909,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0308,581,poor,UNKNOWN SEX,zebra_plains,left
8828,8318,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-8828,poor,UNKNOWN NAME,giraffe_masai,right
8842,3091,adult,"NNP GZC Car '1WHITE', Person 'A'",0,NNP_GIRM_0007,8,ok,Male,giraffe_masai,frontleft
13186,6990,adult,"NNP GZC Car '6WHITE', Person 'B'",0,IBEIS_PZ_0999,1272,poor,Male,zebra_plains,left
18501,4583,infant,"NNP GZC Car '2RED', Person 'C'",1,IBEIS_PZ_0370,643,good,Male,zebra_plains,left
17901,3603,adult,"NNP GZC Car '2RED', Person 'A'",1,IBEIS_PZ_1598,1871,good,Female,zebra_plains,left
17902,3603,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-17902,ok,UNKNOWN NAME,zebra_plains,right
9988,2825,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-9988,good,UNKNOWN NAME,giraffe_masai,backleft
16638,7454,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16638,poor,UNKNOWN NAME,zebra_plains,left
16639,7454,adult,"NNP GZC Car '8WHITE', Person 'A'",0,IBEIS_PZ_1359,1632,ok,Female,zebra_plains,left
16640,7454,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16640,poor,UNKNOWN NAME,zebra_plains,left
16641,7454,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16641,poor,UNKNOWN NAME,zebra_plains,left
16642,7454,adult,"NNP GZC Car '8WHITE', Person 'A'",0,IBEIS_PZ_1523,1796,ok,Female,zebra_plains,backleft
16643,7454,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16643,poor,UNKNOWN NAME,zebra_plains,backleft
16644,7454,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16644,junk,UNKNOWN NAME,zebra_plains,left
13825,5703,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-13825,poor,UNKNOWN NAME,zebra_plains,frontright
14367,1624,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1287,1560,ok,Male,zebra_plains,left
14368,1624,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1216,1489,good,Female,zebra_plains,left
14369,1624,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1247,1520,ok,Male,zebra_plains,right
12978,4968,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12978,good,UNKNOWN NAME,zebra_plains,backright
12979,4968,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12979,good,UNKNOWN NAME,zebra_plains,backright
14384,2331,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1698,1971,good,Male,zebra_plains,left
14174,647,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14174,junk,UNKNOWN NAME,zebra_plains,right
9189,152,adult,"NNP GZC Car '11WHITE', Person 'A'",1,NNP_GIRM_0086,112,good,Female,giraffe_masai,left
11476,8766,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0404,677,excellent,Female,zebra_plains,left
17711,6478,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1755,2028,good,Female,zebra_plains,left
11386,8709,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0341,614,ok,Male,zebra_plains,left
14323,1623,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1216,1489,good,Female,zebra_plains,left
14324,1623,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1282,1555,ok,Male,zebra_plains,left
14555,1577,infant,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1217,1490,ok,Male,zebra_plains,left
12061,9263,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0710,983,good,Female,zebra_plains,left
15526,160,infant,"NNP GZC Car '11WHITE', Person 'A'",1,IBEIS_PZ_0517,790,ok,Male,zebra_plains,left
9860,5541,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9860,ok,UNKNOWN NAME,giraffe_masai,right
9861,5541,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9861,poor,UNKNOWN NAME,giraffe_masai,left
13511,8061,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0065,338,ok,Male,zebra_plains,left
13512,8061,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0079,352,ok,Female,zebra_plains,left
13513,8061,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",1,IBEIS_PZ_0075,348,good,Male,zebra_plains,left
18024,4105,adult,"NNP GZC Car '2RED', Person 'B'",1,IBEIS_PZ_1601,1874,good,Male,zebra_plains,left
12993,4987,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12993,ok,UNKNOWN NAME,zebra_plains,backright
10717,8134,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0111,384,good,Female,zebra_plains,left
10718,8134,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0104,377,poor,Male,zebra_plains,left
11936,9183,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0679,952,ok,Male,zebra_plains,left
11937,9183,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0678,951,poor,Female,zebra_plains,left
14591,2244,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1278,1551,ok,Female,zebra_plains,left
14592,2244,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1241,1514,excellent,Female,zebra_plains,left
14593,2244,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1892,2165,good,Female,zebra_plains,left
14594,2244,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1277,1550,good,Male,zebra_plains,left
13932,2084,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'C'",0,IBEIS_PZ_1219,1492,junk,Female,zebra_plains,left
12638,3449,infant,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0907,1180,good,UNKNOWN SEX,zebra_plains,frontright
14356,1943,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1703,1976,ok,Female,zebra_plains,left
14357,1943,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0312,585,good,Female,zebra_plains,left
11911,9114,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0674,947,ok,UNKNOWN SEX,zebra_plains,left
10394,7943,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0001,274,ok,Female,zebra_plains,left
10395,7943,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0040,313,ok,Female,zebra_plains,back
11295,8637,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0486,759,poor,Female,zebra_plains,backleft
13758,6249,adult,"NNP GZC Car '5WHITE', Person 'A'",0,IBEIS_PZ_0592,865,ok,Female,zebra_plains,left
12042,9230,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0739,1012,good,Female,zebra_plains,left
9007,9121,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,____,-9007,poor,UNKNOWN NAME,giraffe_masai,right
11904,9121,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0666,939,ok,Female,zebra_plains,left
12623,3256,infant,"NNP GZC Car '1WHITE', Person 'B'",0,IBEIS_PZ_0868,1141,poor,UNKNOWN SEX,zebra_plains,left
15724,6078,infant,"NNP GZC Car '5RED', Person 'C'",1,IBEIS_PZ_1872,2145,good,UNKNOWN SEX,zebra_plains,left
15725,6078,infant,"NNP GZC Car '5RED', Person 'C'",0,____,-15725,ok,UNKNOWN NAME,zebra_plains,backright
18290,4801,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18290,ok,UNKNOWN NAME,zebra_plains,back
18291,4801,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18291,poor,UNKNOWN NAME,zebra_plains,back
18292,4801,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18292,junk,UNKNOWN NAME,zebra_plains,back
18293,4801,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18293,poor,UNKNOWN NAME,zebra_plains,backleft
18294,4801,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18294,poor,UNKNOWN NAME,zebra_plains,backleft
10888,8265,infant,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0286,559,poor,UNKNOWN SEX,zebra_plains,left
13383,1173,infant,"NNP GZC Car '17WHITE', Person 'A'",0,____,-13383,junk,UNKNOWN NAME,zebra_plains,left
14418,1576,adult,"NNP GZC Car '1PURPLE', Person 'A'",1,IBEIS_PZ_0419,692,excellent,Female,zebra_plains,left
10297,7870,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0315,588,good,UNKNOWN SEX,zebra_plains,left
11511,8800,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0407,680,ok,Male,zebra_plains,left
11512,8800,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0174,447,ok,UNKNOWN SEX,zebra_plains,left
9139,3316,unknown,"NNP GZC Car '1WHITE', Person 'C'",1,NNP_GIRM_0057,77,good,UNKNOWN SEX,giraffe_masai,left
9690,1333,infant,"NNP GZC Car '1BLUE', Person 'B'",0,____,-9690,ok,UNKNOWN NAME,giraffe_masai,right
9691,1333,infant,"NNP GZC Car '1BLUE', Person 'B'",0,____,-9691,ok,UNKNOWN NAME,giraffe_masai,right
9692,1333,infant,"NNP GZC Car '1BLUE', Person 'B'",0,____,-9692,ok,UNKNOWN NAME,giraffe_masai,right
13415,54,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13415,ok,UNKNOWN NAME,zebra_plains,right
15537,122,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15537,ok,UNKNOWN NAME,zebra_plains,right
15538,122,adult,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_1671,1944,good,Female,zebra_plains,left
12505,3358,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0912,1185,good,Male,zebra_plains,left
16993,2849,adult,"NNP GZC Car '1RED', Person 'B'",1,IBEIS_PZ_1675,1948,ok,UNKNOWN SEX,zebra_plains,frontleft
10534,8029,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0060,333,ok,Male,zebra_plains,left
11433,8731,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0353,626,junk,Male,zebra_plains,left
11434,8731,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0351,624,poor,Male,zebra_plains,left
11435,8731,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0343,616,poor,Male,zebra_plains,left
16106,475,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16106,junk,UNKNOWN NAME,zebra_plains,left
13451,39,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13451,good,UNKNOWN NAME,zebra_plains,right
9553,5026,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-9553,good,UNKNOWN NAME,giraffe_masai,right
