AID,GID,Album,Shared,Not Shared,Proportion,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
14874.0,1538,photo_album_12,6,3,66.66666666666667,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1241,1514,ok,Female,zebra_plains,left
14875.0,1538,photo_album_12,6,3,66.66666666666667,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1277,1550,good,Male,zebra_plains,left
14876.0,1538,photo_album_12,6,3,66.66666666666667,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1892,2165,poor,Female,zebra_plains,left
13301.0,366,photo_album_46,9,1,90.0,adult,"NNP GZC Car '12WHITE', Person 'A'",0,IBEIS_PZ_0722,995,good,Female,zebra_plains,left
13302.0,366,photo_album_46,9,1,90.0,adult,"NNP GZC Car '12WHITE', Person 'A'",1,IBEIS_PZ_0754,1027,good,Male,zebra_plains,left
12911.0,5359,photo_album_2,4,6,40.0,adult,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_0848,1121,ok,Female,zebra_plains,left
12639.0,3098,photo_album_6,4,6,40.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0906,1179,ok,Male,zebra_plains,left
12640.0,3098,photo_album_6,4,6,40.0,adult,"NNP GZC Car '1WHITE', Person 'A'",1,IBEIS_PZ_0893,1166,good,Female,zebra_plains,left
10399.0,7945,photo_album_16,2,8,20.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0230,503,poor,Female,zebra_plains,left
10399.0,7945,photo_album_47,3,7,30.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0230,503,poor,Female,zebra_plains,left
14522.0,5076,photo_album_37,2,8,20.0,infant,"NNP GZC Car '3RED', Person 'A'",0,____,-14522,junk,UNKNOWN NAME,zebra_plains,left
14523.0,5076,photo_album_37,2,8,20.0,infant,"NNP GZC Car '3RED', Person 'A'",0,____,-14523,poor,UNKNOWN NAME,zebra_plains,left
9408.0,979,photo_album_56,0,10,0.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-9408,junk,UNKNOWN NAME,giraffe_masai,front
9408.0,979,photo_album_83,1,9,10.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-9408,junk,UNKNOWN NAME,giraffe_masai,front
14880.0,1838,photo_album_54,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1359,1632,excellent,Female,zebra_plains,left
9578.0,5238,photo_album_39,0,10,0.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-9578,poor,UNKNOWN NAME,giraffe_masai,left
9578.0,5238,photo_album_64,1,9,10.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-9578,poor,UNKNOWN NAME,giraffe_masai,left
10729.0,8139,photo_album_100,7,3,70.0,juveniles - one year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",1,IBEIS_PZ_0110,383,good,Male,zebra_plains,left
10765.0,8161,photo_album_100,6,4,60.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",1,IBEIS_PZ_0121,394,ok,Male,zebra_plains,left
13327.0,1171,photo_album_74,2,8,20.0,adult,"NNP GZC Car '17WHITE', Person 'A'",1,IBEIS_PZ_1857,2130,ok,Male,zebra_plains,left
14567.0,1881,photo_album_54,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0468,741,ok,Female,zebra_plains,left
14568.0,1881,photo_album_54,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1365,1638,ok,Female,zebra_plains,backleft
14569.0,1881,photo_album_54,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1279,1552,poor,Female,zebra_plains,backleft
14570.0,1881,photo_album_54,4,6,40.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0454,727,poor,Female,zebra_plains,left
14571.0,1881,photo_album_54,4,6,40.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1259,1532,poor,Female,zebra_plains,left
10448.0,7977,photo_album_47,2,8,20.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0034,307,poor,Male,zebra_plains,left
10448.0,7977,photo_album_88,3,7,30.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0034,307,poor,Male,zebra_plains,left
10449.0,7977,photo_album_47,2,8,20.0,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0045,318,poor,UNKNOWN SEX,zebra_plains,backleft
10449.0,7977,photo_album_88,3,7,30.0,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0045,318,poor,UNKNOWN SEX,zebra_plains,backleft
10183.0,7807,photo_album_88,4,6,40.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0003,276,ok,Female,zebra_plains,left
10624.0,8077,photo_album_100,4,6,40.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0084,357,ok,Female,zebra_plains,left
12505.0,3358,photo_album_92,5,5,50.0,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0912,1185,good,Male,zebra_plains,left
18575.0,4421,photo_album_60,2,8,20.0,adult,"NNP GZC Car '2RED', Person 'C'",0,IBEIS_PZ_1594,1867,good,Male,zebra_plains,left
9294.0,6125,photo_album_94,4,6,40.0,adult,"NNP GZC Car '5WHITE', Person 'A'",1,NNP_GIRM_0024,29,excellent,Female,giraffe_masai,left
14516.0,5128,photo_album_37,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'A'",1,IBEIS_PZ_1875,2148,ok,UNKNOWN SEX,zebra_plains,left
14517.0,5128,photo_album_37,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'A'",1,IBEIS_PZ_1877,2150,ok,UNKNOWN SEX,zebra_plains,left
14518.0,5128,photo_album_37,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'A'",1,IBEIS_PZ_1876,2149,ok,UNKNOWN SEX,zebra_plains,left
12811.0,5500,photo_album_2,4,6,40.0,adult,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_1450,1723,ok,Female,zebra_plains,left
12811.0,5500,photo_album_81,7,3,70.0,adult,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_1450,1723,ok,Female,zebra_plains,left
12812.0,5500,photo_album_2,4,6,40.0,adult,"NNP GZC Car '3WHITE', Person 'A'",1,IBEIS_PZ_1781,2054,good,Male,zebra_plains,left
12812.0,5500,photo_album_81,7,3,70.0,adult,"NNP GZC Car '3WHITE', Person 'A'",1,IBEIS_PZ_1781,2054,good,Male,zebra_plains,left
12813.0,5500,photo_album_2,4,6,40.0,infant,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_1460,1733,ok,UNKNOWN SEX,zebra_plains,backleft
12813.0,5500,photo_album_81,7,3,70.0,infant,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_1460,1733,ok,UNKNOWN SEX,zebra_plains,backleft
13893.0,2611,photo_album_21,2,8,20.0,adult,"NNP GZC Car '1RED', Person 'A'",1,IBEIS_PZ_1719,1992,ok,UNKNOWN SEX,zebra_plains,left
13279.0,390,photo_album_46,10,0,100.0,juveniles- two year old,"NNP GZC Car '12WHITE', Person 'A'",0,IBEIS_PZ_0711,984,good,Female,zebra_plains,left
13429.0,34,photo_album_8,10,0,100.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13429,good,UNKNOWN NAME,zebra_plains,right
13429.0,34,photo_album_57,6,4,60.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13429,good,UNKNOWN NAME,zebra_plains,right
13429.0,34,photo_album_85,10,0,100.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13429,good,UNKNOWN NAME,zebra_plains,right
14140.0,752,photo_album_26,7,3,70.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14140,poor,UNKNOWN NAME,zebra_plains,backright
14141.0,752,photo_album_26,7,3,70.0,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1207,1480,poor,Female,zebra_plains,right
12994.0,4979,photo_album_86,2,8,20.0,adult,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1468,1741,poor,Female,zebra_plains,backleft
12994.0,4979,photo_album_91,1,9,10.0,adult,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1468,1741,poor,Female,zebra_plains,backleft
12995.0,4979,photo_album_86,2,8,20.0,adult,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1476,1749,poor,Female,zebra_plains,left
12995.0,4979,photo_album_91,1,9,10.0,adult,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1476,1749,poor,Female,zebra_plains,left
16049.0,428,photo_album_32,2,8,20.0,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-16049,poor,UNKNOWN NAME,zebra_plains,left
15959.0,5259,photo_album_39,5,5,50.0,adult,"NNP GZC Car '3RED', Person 'B'",0,IBEIS_PZ_1821,2094,good,Female,zebra_plains,left
15960.0,5259,photo_album_39,5,5,50.0,adult,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_0528,801,good,Female,zebra_plains,left
15961.0,5259,photo_album_39,5,5,50.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-15961,poor,UNKNOWN NAME,zebra_plains,backleft
9106.0,8347,photo_album_17,1,8,11.11111111111111,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,backright
9106.0,8347,photo_album_42,1,9,10.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,backright
9106.0,8347,photo_album_67,1,9,10.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,backright
15449.0,321,photo_album_38,0,10,0.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15449,ok,UNKNOWN NAME,zebra_plains,backleft
14396.0,1781,photo_album_54,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1288,1561,excellent,Male,zebra_plains,left
14396.0,1781,photo_album_76,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1288,1561,excellent,Male,zebra_plains,left
9555.0,5014,photo_album_4,4,6,40.0,juveniles - one year old,"NNP GZC Car '3PURPLE', Person 'B'",0,NNP_GIRM_0115,166,ok,Male,giraffe_masai,left
9555.0,5014,photo_album_86,6,4,60.0,juveniles - one year old,"NNP GZC Car '3PURPLE', Person 'B'",0,NNP_GIRM_0115,166,ok,Male,giraffe_masai,left
9555.0,5014,photo_album_91,6,4,60.0,juveniles - one year old,"NNP GZC Car '3PURPLE', Person 'B'",0,NNP_GIRM_0115,166,ok,Male,giraffe_masai,left
12775.0,1294,photo_album_15,5,4,55.55555555555556,infant,"NNP GZC Car '1BLUE', Person 'B'",0,____,-12775,good,UNKNOWN NAME,zebra_plains,right
12776.0,1294,photo_album_15,5,4,55.55555555555556,infant,"NNP GZC Car '1BLUE', Person 'B'",0,____,-12776,good,UNKNOWN NAME,zebra_plains,right
12777.0,1294,photo_album_15,5,4,55.55555555555556,infant,"NNP GZC Car '1BLUE', Person 'B'",0,____,-12777,ok,UNKNOWN NAME,zebra_plains,right
12280.0,1240,photo_album_40,7,3,70.0,adult,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_0394,667,poor,Female,zebra_plains,frontleft
12281.0,1240,photo_album_40,7,3,70.0,juveniles - one year old,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_0423,696,ok,Female,zebra_plains,frontleft
12282.0,1240,photo_album_40,7,3,70.0,adult,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_1111,1384,good,Female,zebra_plains,left
11740.0,8943,photo_album_78,8,2,80.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0573,846,poor,UNKNOWN SEX,zebra_plains,left
9230.0,223,photo_album_97,9,1,90.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-9230,good,UNKNOWN NAME,giraffe_masai,left
9714.0,1262,photo_album_40,5,5,50.0,infant,"NNP GZC Car '1BLUE', Person 'A'",0,____,-9714,good,UNKNOWN NAME,giraffe_masai,right
8809.0,8321,photo_album_11,0,9,0.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0016,19,ok,Female,giraffe_masai,right
8809.0,8321,photo_album_17,0,10,0.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0016,19,ok,Female,giraffe_masai,right
8809.0,8321,photo_album_42,6,4,60.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0016,19,ok,Female,giraffe_masai,right
8809.0,8321,photo_album_67,2,8,20.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0016,19,ok,Female,giraffe_masai,right
8810.0,8321,photo_album_11,0,9,0.0,unknown,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0064,84,poor,UNKNOWN SEX,giraffe_masai,backleft
8810.0,8321,photo_album_17,0,10,0.0,unknown,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0064,84,poor,UNKNOWN SEX,giraffe_masai,backleft
8810.0,8321,photo_album_42,6,4,60.0,unknown,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0064,84,poor,UNKNOWN SEX,giraffe_masai,backleft
8810.0,8321,photo_album_67,2,8,20.0,unknown,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0064,84,poor,UNKNOWN SEX,giraffe_masai,backleft
14962.0,2351,photo_album_9,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1293,1566,ok,Female,zebra_plains,left
14963.0,2351,photo_album_9,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1248,1521,poor,Male,zebra_plains,left
14964.0,2351,photo_album_9,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1325,1598,poor,Male,zebra_plains,left
17107.0,2943,photo_album_79,7,3,70.0,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_0333,606,ok,Male,zebra_plains,left
15388.0,479,photo_album_59,6,4,60.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15388,poor,UNKNOWN NAME,zebra_plains,left
15388.0,479,photo_album_72,7,3,70.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15388,poor,UNKNOWN NAME,zebra_plains,left
16070.0,537,photo_album_36,7,3,70.0,juveniles- two year old,"NNP GZC Car '13WHITE', Person 'B'",0,IBEIS_PZ_0902,1175,ok,Female,zebra_plains,frontleft
16071.0,537,photo_album_36,7,3,70.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16071,poor,UNKNOWN NAME,zebra_plains,left
16072.0,537,photo_album_36,7,3,70.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16072,poor,UNKNOWN NAME,zebra_plains,left
12575.0,3118,photo_album_6,5,5,50.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0878,1151,junk,Female,zebra_plains,left
12576.0,3118,photo_album_6,5,5,50.0,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0891,1164,poor,UNKNOWN SEX,zebra_plains,right
14511.0,5189,photo_album_39,5,5,50.0,adult,"NNP GZC Car '3RED', Person 'B'",0,IBEIS_PZ_0025,298,good,Female,zebra_plains,left
13970.0,2466,photo_album_96,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1283,1556,ok,Female,zebra_plains,backleft
17242.0,2888,photo_album_79,6,4,60.0,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1722,1995,ok,Female,zebra_plains,left
17243.0,2888,photo_album_79,6,4,60.0,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_0312,585,ok,Female,zebra_plains,left
9594.0,6962,photo_album_34,8,2,80.0,infant,"NNP GZC Car '6WHITE', Person 'B'",0,____,-9594,poor,UNKNOWN NAME,giraffe_masai,frontleft
9595.0,6962,photo_album_34,8,2,80.0,infant,"NNP GZC Car '6WHITE', Person 'B'",0,____,-9595,poor,UNKNOWN NAME,giraffe_masai,frontleft
13100.0,6962,photo_album_34,8,2,80.0,adult,"NNP GZC Car '6WHITE', Person 'B'",0,IBEIS_PZ_0875,1148,poor,Male,zebra_plains,left
13101.0,6962,photo_album_34,8,2,80.0,juveniles- two year old,"NNP GZC Car '6WHITE', Person 'B'",0,IBEIS_PZ_1026,1299,junk,Female,zebra_plains,backleft
14188.0,760,photo_album_26,2,8,20.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14188,poor,UNKNOWN NAME,zebra_plains,left
9130.0,3086,photo_album_6,9,1,90.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,NNP_GIRM_0028,33,poor,Male,giraffe_masai,left
15254.0,1957,photo_album_25,1,7,12.5,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1111,1384,poor,Female,zebra_plains,left
15254.0,1957,photo_album_54,1,9,10.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1111,1384,poor,Female,zebra_plains,left
15255.0,1957,photo_album_25,1,7,12.5,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1301,1574,poor,UNKNOWN SEX,zebra_plains,right
15255.0,1957,photo_album_54,1,9,10.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1301,1574,poor,UNKNOWN SEX,zebra_plains,right
16088.0,611,photo_album_20,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16088,ok,UNKNOWN NAME,zebra_plains,right
16088.0,611,photo_album_28,6,3,66.66666666666667,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16088,ok,UNKNOWN NAME,zebra_plains,right
11211.0,8566,photo_album_23,3,7,30.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0447,720,poor,UNKNOWN SEX,zebra_plains,frontleft
11211.0,8566,photo_album_69,0,10,0.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0447,720,poor,UNKNOWN SEX,zebra_plains,frontleft
11212.0,8566,photo_album_23,3,7,30.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0446,719,poor,UNKNOWN SEX,zebra_plains,left
11212.0,8566,photo_album_69,0,10,0.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0446,719,poor,UNKNOWN SEX,zebra_plains,left
16052.0,5139,photo_album_37,2,8,20.0,infant,"NNP GZC Car '3RED', Person 'A'",0,____,-16052,poor,UNKNOWN NAME,zebra_plains,left
12690.0,3348,photo_album_7,7,3,70.0,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0930,1203,good,Male,zebra_plains,left
12690.0,3348,photo_album_84,7,3,70.0,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0930,1203,good,Male,zebra_plains,left
12404.0,1323,photo_album_15,9,0,100.0,adult,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_0722,995,good,Female,zebra_plains,left
12405.0,1323,photo_album_15,9,0,100.0,infant,"NNP GZC Car '1BLUE', Person 'B'",1,IBEIS_PZ_1102,1375,excellent,Female,zebra_plains,left
12406.0,1323,photo_album_15,9,0,100.0,adult,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_1905,2178,ok,Male,zebra_plains,left
12407.0,1323,photo_album_15,9,0,100.0,adult,"NNP GZC Car '1BLUE', Person 'B'",1,IBEIS_PZ_1113,1386,good,Male,zebra_plains,left
13129.0,6980,photo_album_34,4,6,40.0,adult,"NNP GZC Car '6WHITE', Person 'B'",1,IBEIS_PZ_0214,487,excellent,Male,zebra_plains,left
13130.0,6980,photo_album_34,4,6,40.0,adult,"NNP GZC Car '6WHITE', Person 'B'",0,IBEIS_PZ_1006,1279,good,Male,zebra_plains,backleft
11030.0,8422,photo_album_69,4,6,40.0,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0525,798,ok,Male,zebra_plains,left
11031.0,8422,photo_album_69,4,6,40.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0532,805,poor,Male,zebra_plains,left
11748.0,8936,photo_album_69,4,6,40.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0570,843,poor,Female,zebra_plains,left
15454.0,270,photo_album_97,4,6,40.0,adult,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_0937,1210,ok,Female,zebra_plains,left
13027.0,4980,photo_album_4,5,5,50.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",1,IBEIS_PZ_1479,1752,ok,UNKNOWN SEX,zebra_plains,left
13028.0,4980,photo_album_4,5,5,50.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1477,1750,good,UNKNOWN SEX,zebra_plains,right
9584.0,5198,photo_album_64,4,6,40.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-9584,ok,UNKNOWN NAME,giraffe_masai,front
13252.0,7778,photo_album_27,7,3,70.0,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1099,1372,ok,Female,zebra_plains,backleft
13252.0,7778,photo_album_71,7,3,70.0,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1099,1372,ok,Female,zebra_plains,backleft
10893.0,8271,photo_album_43,7,3,70.0,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",1,IBEIS_PZ_0282,555,ok,UNKNOWN SEX,zebra_plains,left
13686.0,7270,photo_album_31,1,9,10.0,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13686,junk,UNKNOWN NAME,zebra_plains,left
18630.0,4839,photo_album_44,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18630,ok,UNKNOWN NAME,zebra_plains,backleft
18631.0,4839,photo_album_44,7,3,70.0,adult,"NNP GZC Car '2RED', Person 'D'",0,IBEIS_PZ_1590,1863,good,Female,zebra_plains,left
18632.0,4839,photo_album_44,7,3,70.0,juveniles - one year old,"NNP GZC Car '2RED', Person 'D'",0,IBEIS_PZ_1592,1865,ok,Female,zebra_plains,left
18633.0,4839,photo_album_44,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18633,poor,UNKNOWN NAME,zebra_plains,backleft
18634.0,4839,photo_album_44,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18634,ok,UNKNOWN NAME,zebra_plains,backleft
18635.0,4839,photo_album_44,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18635,junk,UNKNOWN NAME,zebra_plains,left
18636.0,4839,photo_album_44,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18636,poor,UNKNOWN NAME,zebra_plains,back
18637.0,4839,photo_album_44,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18637,ok,UNKNOWN NAME,zebra_plains,back
15663.0,827,photo_album_50,7,3,70.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
15664.0,827,photo_album_50,7,3,70.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
13979.0,1819,photo_album_54,5,5,50.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0444,717,ok,Male,zebra_plains,left
9445.0,982,photo_album_56,0,10,0.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-9445,junk,UNKNOWN NAME,giraffe_masai,right
11427.0,8725,photo_album_78,7,3,70.0,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0342,615,ok,Female,zebra_plains,left
13313.0,376,photo_album_19,5,5,50.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13313,ok,UNKNOWN NAME,zebra_plains,frontright
13313.0,376,photo_album_46,6,4,60.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13313,ok,UNKNOWN NAME,zebra_plains,frontright
9737.0,7720,photo_album_87,5,5,50.0,adult,"NNP GZC Car '8WHITE', Person 'A'",0,NNP_GIRM_0131,199,ok,Male,giraffe_masai,backleft
13855.0,5668,photo_album_24,8,2,80.0,adult,"NNP GZC Car '4RED', Person 'A'",0,IBEIS_PZ_1821,2094,ok,Female,zebra_plains,left
13855.0,5668,photo_album_62,5,5,50.0,adult,"NNP GZC Car '4RED', Person 'A'",0,IBEIS_PZ_1821,2094,ok,Female,zebra_plains,left
15278.0,1974,photo_album_76,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
15279.0,1974,photo_album_76,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1111,1384,poor,Female,zebra_plains,left
15280.0,1974,photo_album_76,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0610,883,ok,Male,zebra_plains,left
13311.0,405,photo_album_14,4,6,40.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13311,excellent,UNKNOWN NAME,zebra_plains,right
