ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
1693,1290,-1693,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1694,1291,-1694,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1695,1292,-1695,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1696,1293,-1696,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1697,1294,-1697,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1698,1295,-1698,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1699,98,98,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1700,83,83,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1701,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1702,1296,-1702,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1703,1297,-1703,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1704,1298,-1704,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1705,1299,-1705,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1706,1300,-1706,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1707,1301,-1707,antelope,UNKNOWN SEX,infant,0,UNKNOWN,,
1708,1302,-1708,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1709,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1710,863,-1104,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1711,260,-318,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1712,1304,-1712,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1713,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1714,1305,-1714,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1715,1306,-1715,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1716,1307,1307,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1717,177,177,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1718,191,191,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1719,1308,-1719,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1720,321,321,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1721,1309,-1721,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1722,457,457,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1723,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1724,1310,-1724,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1725,173,173,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1726,1311,-1726,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1727,225,225,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1728,1312,-1728,unspecified_animal,UNKNOWN SEX,infant,0,UNKNOWN,,
1729,1313,-1729,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1730,1314,-1730,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1731,1315,-1731,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1732,1316,-1732,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1733,1268,-1663,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1734,903,-1159,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1735,855,-1095,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1736,1317,-1736,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1737,1318,-1737,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1738,1319,-1738,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1739,1320,-1739,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1740,1321,-1740,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1741,1322,-1741,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1742,950,-1225,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1743,1323,-1743,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1744,1324,-1744,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1745,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1746,1002,-1304,whale_shark,UNKNOWN SEX,infant,0,UNKNOWN,,
1747,1325,-1747,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1748,1326,-1748,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1749,1327,-1749,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1750,1328,-1750,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1751,1329,-1751,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1752,1330,-1752,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1753,1331,-1753,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1754,216,216,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1755,1332,-1755,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1756,1333,-1756,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1757,1334,-1757,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1758,1335,-1758,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1759,580,580,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1760,1336,-1760,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1761,1337,-1761,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1762,1338,-1762,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1763,304,-374,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1764,1339,-1764,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1765,1340,-1765,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1766,1341,-1766,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1767,1342,-1767,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1768,83,83,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1769,1343,-1769,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1770,1344,-1770,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1771,1345,-1771,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1772,1346,-1772,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1773,1347,-1773,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1774,794,794,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1775,1348,-1775,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1776,1349,-1776,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1777,1350,-1777,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1778,1351,-1778,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1779,1352,-1779,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1780,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1781,1353,-1781,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1782,1354,-1782,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1783,1355,1355,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1784,1356,-1784,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1785,1357,-1785,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1786,1358,-1786,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1787,1359,-1787,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1788,1360,-1788,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1789,864,864,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1790,1361,-1790,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1791,1362,-1791,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1792,1363,-1792,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1793,1364,-1793,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1794,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1795,1365,-1795,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1796,1366,-1796,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1797,1367,-1797,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1798,1368,-1798,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1799,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1800,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1801,1369,-1801,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1802,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1803,3,3,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1804,471,-587,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1805,1370,-1805,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1806,1371,-1806,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1807,1372,-1807,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1808,1373,-1808,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1809,1374,-1809,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1810,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1811,1250,-1641,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1812,1375,-1812,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1813,1376,-1813,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1814,1377,-1814,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1815,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1816,1378,-1816,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1817,288,288,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1818,986,986,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1819,1379,-1819,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1820,1380,-1820,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1821,828,-1061,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1822,287,287,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1823,1381,-1823,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1824,680,-859,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1825,1382,-1825,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1826,763,-969,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1827,1383,-1827,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1828,1384,-1828,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1829,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1830,1385,-1830,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1831,1386,-1831,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1832,1387,-1832,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1833,1032,1032,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1834,1388,-1834,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1835,1389,-1835,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1836,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1837,1390,-1837,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1838,376,-462,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1839,1391,-1839,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1840,173,173,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1841,619,-781,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1842,1392,-1842,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1843,411,411,giraffe_masai,UNKNOWN SEX,infant,0,UNKNOWN,,
1844,1393,-1844,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1845,113,-125,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1846,1394,-1846,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1847,1395,-1847,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1848,1396,-1848,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1849,374,-460,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1850,1397,-1850,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1851,1398,-1851,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1852,1399,-1852,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1853,1400,-1853,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1854,1401,-1854,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1855,1402,-1855,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1856,173,173,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1857,1403,-1857,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1858,1404,-1858,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1859,1405,-1859,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1860,1406,-1860,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1861,1407,-1861,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1862,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1863,863,-1104,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1864,740,-939,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1865,1408,-1865,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1866,1409,-1866,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1867,690,690,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1868,95,-104,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1869,690,690,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1870,1410,-1870,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1871,1411,-1871,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1872,1412,-1872,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1873,1413,-1873,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1874,1414,-1874,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1875,1415,-1875,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1876,1416,-1876,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1877,684,-863,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1878,505,505,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1879,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1880,1417,-1880,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1881,260,-318,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1882,1213,-1590,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1883,1418,-1883,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1884,1419,-1884,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1885,45,45,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1886,703,-885,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1887,1420,-1887,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1888,1421,-1888,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1889,1422,-1889,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1890,1310,-1724,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1891,1423,-1891,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1892,1424,-1892,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1893,1425,-1893,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1894,1426,-1894,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1895,1427,-1895,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1896,1428,-1896,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1897,1429,-1897,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1898,562,-703,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1899,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1900,1430,-1900,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1901,1431,-1901,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1902,1432,-1902,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1903,45,45,antelope,UNKNOWN SEX,infant,0,UNKNOWN,,
1904,543,-676,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1905,1433,-1905,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1906,1434,-1906,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1907,654,-823,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1908,450,-558,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1909,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1910,1435,-1910,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1911,1436,-1911,sheep_domestic,UNKNOWN SEX,infant,0,UNKNOWN,,
1912,1437,-1912,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1913,1438,-1913,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1914,260,-318,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1915,1439,-1915,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1916,1440,-1916,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1917,1441,-1917,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1918,1442,-1918,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1919,1443,-1919,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1920,1444,-1920,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1921,1445,-1921,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1922,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1923,1446,-1923,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1924,1447,-1924,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1925,1448,-1925,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1926,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1927,1449,-1927,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1928,221,221,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1929,1450,-1929,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1930,1451,-1930,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1931,923,-1189,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1932,1452,-1932,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1933,177,177,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1934,1453,-1934,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1935,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1936,589,589,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1937,589,589,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1938,1406,-1860,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1939,1455,-1939,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1940,1456,-1940,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1941,1457,-1941,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1942,1260,-1652,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1943,1458,-1943,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1944,1459,-1944,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1945,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1946,1460,-1946,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1947,1461,-1947,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1948,1462,-1948,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1949,100,-109,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1950,886,-1133,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1951,1463,-1951,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1952,1464,-1952,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1953,1465,-1953,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1954,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1955,1466,-1955,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1956,1467,-1956,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1957,1468,-1957,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1958,1469,-1958,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1959,1470,-1959,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1960,1471,-1960,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1961,1472,-1961,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1962,1473,-1962,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1963,45,45,turtle_sea,UNKNOWN SEX,infant,0,UNKNOWN,,
1964,1474,-1964,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1965,1475,-1965,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1966,1476,-1966,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1967,1477,-1967,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1968,173,173,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1969,1179,-1545,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1970,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1971,1478,-1971,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1972,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1973,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1974,1479,-1974,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1975,1480,-1975,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1976,1481,-1976,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1977,65,65,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1978,1482,-1978,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1979,1483,-1979,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1980,98,98,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1981,1484,-1981,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1982,1485,-1982,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1983,1486,-1983,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1984,1487,-1984,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1985,1488,-1985,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1986,1489,-1986,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1987,1490,-1987,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1988,784,-998,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1989,1239,-1629,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1990,1491,-1990,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1991,645,-811,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1992,1166,-1528,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1993,1492,-1993,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1994,48,48,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1995,45,45,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1996,1493,-1996,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1997,1494,-1997,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1998,191,191,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1999,1495,-1999,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2000,1496,-2000,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2001,1497,-2001,dog_wild,UNKNOWN SEX,infant,0,UNKNOWN,,
2002,589,589,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2003,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2004,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2005,263,263,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2006,173,173,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
2007,1498,-2007,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2008,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2009,1499,-2009,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2010,1276,-1674,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2011,1500,-2011,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2012,1501,-2012,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2013,1502,-2013,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2014,1503,-2014,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
2015,1504,-2015,unspecified_animal,UNKNOWN SEX,infant,0,UNKNOWN,,
2016,812,-1036,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
2017,1505,-2017,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
