AID,GID,Album,Shared,Not Shared,Proportion,AGE,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
9419,927,photo_album_50,9,1,90,infant,0,____,-9419,poor,UNKNOWN NAME,giraffe_masai,right
10344,7904,photo_album_47,9,1,90,infant,1,IBEIS_PZ_0206,479,good,UNKNOWN SEX,zebra_plains,left
14404,2416,photo_album_9,9,1,90,adult,0,IBEIS_PZ_1282,1555,ok,Male,zebra_plains,left
14405,2416,photo_album_9,9,1,90,adult,0,IBEIS_PZ_1216,1489,ok,Female,zebra_plains,left
15528,242,photo_album_75,9,1,90,adult,1,IBEIS_PZ_1908,2181,excellent,UNKNOWN SEX,zebra_plains,left
8926,8322,photo_album_42,9,1,90,"juvenille, two year old",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
8926,8322,photo_album_49,9,1,90,"juvenille, two year old",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
13301,366,photo_album_46,9,1,90,adult,0,IBEIS_PZ_0722,995,good,Female,zebra_plains,left
13302,366,photo_album_46,9,1,90,adult,1,IBEIS_PZ_0754,1027,good,Male,zebra_plains,left
15655,876,photo_album_50,9,1,90,adult,0,IBEIS_PZ_1375,1648,excellent,Female,zebra_plains,right
8849,3131,photo_album_6,9,1,90,adult,0,NNP_GIRM_0042,55,good,Female,giraffe_masai,right
11503,8792,photo_album_73,9,1,90,adult,1,IBEIS_PZ_0439,712,good,UNKNOWN SEX,zebra_plains,left
8987,3336,photo_album_84,9,1,90,adult,0,NNP_GIRM_0019,23,ok,Male,giraffe_masai,left
13324,386,photo_album_46,9,1,90,"juvenille, two year old",1,IBEIS_PZ_1484,1757,excellent,Female,zebra_plains,left
15439,331,photo_album_75,9,1,90,adult,1,IBEIS_PZ_1415,1688,ok,Female,zebra_plains,left
15258,1579,photo_album_12,8,1,88.88888889,"juvenille, one year old",0,IBEIS_PZ_1698,1971,good,Male,zebra_plains,left
12637,3204,photo_album_13,8,1,88.88888889,infant,0,IBEIS_PZ_0686,959,ok,Female,zebra_plains,backleft
17085,2559,photo_album_21,8,1,88.88888889,"juvenille, one year old",1,IBEIS_PZ_1612,1885,excellent,Male,zebra_plains,left
17086,2559,photo_album_21,8,1,88.88888889,infant,0,____,-17086,poor,UNKNOWN NAME,zebra_plains,left
14863,1595,photo_album_12,8,1,88.88888889,adult,0,IBEIS_PZ_1293,1566,good,Female,zebra_plains,left
15365,1968,photo_album_22,8,1,88.88888889,adult,0,IBEIS_PZ_1111,1384,good,Female,zebra_plains,left
15366,1968,photo_album_22,8,1,88.88888889,adult,0,IBEIS_PZ_1267,1540,poor,Female,zebra_plains,frontleft
15367,1968,photo_album_22,8,1,88.88888889,infant,0,IBEIS_PZ_1413,1686,good,Male,zebra_plains,frontleft
15222,1860,photo_album_25,8,1,88.88888889,adult,1,IBEIS_PZ_0377,650,excellent,Female,zebra_plains,left
13310,360,photo_album_1,8,1,88.88888889,"juvenille, two year old",1,IBEIS_PZ_0996,1269,good,Female,zebra_plains,left
11482,8772,photo_album_23,8,1,88.88888889,adult,1,IBEIS_PZ_0442,715,excellent,Male,zebra_plains,left
12376,1301,photo_album_15,8,1,88.88888889,infant,1,IBEIS_PZ_0262,535,excellent,Female,zebra_plains,left
12377,1301,photo_album_15,8,1,88.88888889,adult,0,IBEIS_PZ_1109,1382,good,Male,zebra_plains,frontleft
12378,1301,photo_album_15,8,1,88.88888889,adult,1,IBEIS_PZ_0331,604,excellent,Female,zebra_plains,left
15417,630,photo_album_20,7,1,87.5,infant,0,____,-15417,poor,UNKNOWN NAME,zebra_plains,left
9562,5022,photo_album_86,8,2,80,"juvenille, one year old",1,NNP_GIRM_0116,167,excellent,Male,giraffe_masai,left
16088,611,photo_album_20,8,2,80,infant,0,____,-16088,ok,UNKNOWN NAME,zebra_plains,right
15244,1664,photo_album_12,8,2,80,adult,0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
15245,1664,photo_album_12,8,2,80,adult,0,IBEIS_PZ_1442,1715,good,Male,zebra_plains,left
11150,8517,photo_album_78,8,2,80,"juvenille, one year old",0,IBEIS_PZ_1612,1885,poor,Male,zebra_plains,left
11151,8517,photo_album_78,8,2,80,adult,0,IBEIS_PZ_0497,770,ok,Female,zebra_plains,left
15640,1073,photo_album_90,8,2,80,adult,0,IBEIS_PZ_1370,1643,poor,Male,zebra_plains,left
15604,1005,photo_album_90,8,2,80,infant,0,____,-15604,poor,UNKNOWN NAME,zebra_plains,right
8838,9174,photo_album_68,8,2,80,adult,0,NNP_GIRM_0039,52,ok,UNKNOWN SEX,giraffe_masai,right
12561,3288,photo_album_13,8,2,80,adult,0,IBEIS_PZ_0904,1177,good,Male,zebra_plains,left
9710,1316,photo_album_89,8,2,80,infant,0,____,-9710,poor,UNKNOWN NAME,giraffe_masai,left
14683,1766,photo_album_76,8,2,80,infant,1,IBEIS_PZ_1355,1628,ok,Female,zebra_plains,left
14684,1766,photo_album_76,8,2,80,adult,0,IBEIS_PZ_1245,1518,poor,Female,zebra_plains,left
15654,878,photo_album_48,8,2,80,adult,0,IBEIS_PZ_1385,1658,excellent,Female,zebra_plains,right
9251,1745,photo_album_54,8,2,80,infant,0,____,-9251,ok,UNKNOWN NAME,giraffe_masai,right
9252,1745,photo_album_54,8,2,80,infant,0,____,-9252,poor,UNKNOWN NAME,giraffe_masai,back
13434,77,photo_album_85,8,2,80,infant,0,____,-13434,ok,UNKNOWN NAME,zebra_plains,frontright
9393,499,photo_album_59,8,2,80,adult,0,NNP_GIRM_0046,60,good,Male,giraffe_masai,left
15955,536,photo_album_20,8,2,80,adult,0,IBEIS_PZ_0875,1148,ok,Male,zebra_plains,left
15956,536,photo_album_20,8,2,80,infant,0,____,-15956,poor,UNKNOWN NAME,zebra_plains,left
12744,3334,photo_album_92,8,2,80,"juvenille, two year old",0,IBEIS_PZ_0863,1136,good,Male,zebra_plains,right
17680,6734,photo_album_45,8,2,80,infant,1,IBEIS_PZ_1786,2059,ok,UNKNOWN SEX,zebra_plains,frontleft
13855,5668,photo_album_24,8,2,80,adult,0,IBEIS_PZ_1821,2094,ok,Female,zebra_plains,left
15229,2330,photo_album_9,8,2,80,"juvenille, one year old",0,IBEIS_PZ_1698,1971,ok,Male,zebra_plains,frontleft
13322,385,photo_album_1,8,2,80,infant,0,____,-13322,excellent,UNKNOWN NAME,zebra_plains,right
17965,4821,photo_album_44,8,2,80,infant,0,____,-17965,poor,UNKNOWN NAME,zebra_plains,left
9010,3089,photo_album_98,8,2,80,adult,0,NNP_GIRM_0007,8,poor,Male,giraffe_masai,left
10764,8160,photo_album_30,8,2,80,"juvenille, one year old",0,IBEIS_PZ_0107,380,good,Female,zebra_plains,left
9319,7276,photo_album_31,8,2,80,infant,0,____,-9319,poor,UNKNOWN NAME,giraffe_masai,left
13239,7772,photo_album_71,8,2,80,adult,1,IBEIS_PZ_0519,792,excellent,Female,zebra_plains,left
15601,1045,photo_album_90,8,2,80,infant,0,____,-15601,ok,UNKNOWN NAME,zebra_plains,right
9084,3136,photo_album_6,8,2,80,adult,0,NNP_GIRM_0042,55,ok,Female,giraffe_masai,right
9085,3136,photo_album_6,8,2,80,infant,0,____,-9085,poor,UNKNOWN NAME,giraffe_masai,front
8947,3088,photo_album_98,8,2,80,adult,1,NNP_GIRM_0007,8,ok,Male,giraffe_masai,left
11905,9120,photo_album_73,8,2,80,infant,0,IBEIS_PZ_0659,932,poor,UNKNOWN SEX,zebra_plains,frontleft
11906,9120,photo_album_73,8,2,80,"juvenille, two year old",0,IBEIS_PZ_0661,934,poor,Female,zebra_plains,left
15974,583,photo_album_72,8,2,80,infant,1,IBEIS_PZ_1565,1838,ok,Female,zebra_plains,left
15975,583,photo_album_72,8,2,80,infant,0,____,-15975,junk,UNKNOWN NAME,zebra_plains,right
15976,583,photo_album_72,8,2,80,infant,0,____,-15976,poor,UNKNOWN NAME,zebra_plains,right
15977,583,photo_album_72,8,2,80,infant,0,____,-15977,ok,UNKNOWN NAME,zebra_plains,right
15978,583,photo_album_72,8,2,80,infant,0,____,-15978,ok,UNKNOWN NAME,zebra_plains,backright
12652,3226,photo_album_13,8,2,80,adult,0,IBEIS_PZ_0886,1159,poor,Female,zebra_plains,left
11740,8943,photo_album_78,8,2,80,adult,0,IBEIS_PZ_0573,846,poor,UNKNOWN SEX,zebra_plains,left
9371,641,photo_album_10,8,2,80,infant,0,____,-9371,junk,UNKNOWN NAME,giraffe_masai,left
13458,26,photo_album_85,8,2,80,infant,0,____,-13458,ok,UNKNOWN NAME,zebra_plains,front
9878,5460,photo_album_81,8,2,80,adult,0,NNP_GIRM_0019,23,ok,Male,giraffe_masai,left
12245,1331,photo_album_89,8,2,80,adult,1,IBEIS_PZ_1103,1376,excellent,Male,zebra_plains,left
12246,1331,photo_album_89,8,2,80,adult,1,IBEIS_PZ_1416,1689,ok,Female,zebra_plains,left
12247,1331,photo_album_89,8,2,80,infant,1,IBEIS_PZ_1435,1708,ok,UNKNOWN SEX,zebra_plains,left
12248,1331,photo_album_89,8,2,80,infant,1,IBEIS_PZ_1441,1714,good,UNKNOWN SEX,zebra_plains,left
12249,1331,photo_album_89,8,2,80,adult,1,IBEIS_PZ_1436,1709,ok,Male,zebra_plains,left
12250,1331,photo_album_89,8,2,80,adult,1,IBEIS_PZ_1415,1688,ok,Female,zebra_plains,left
12251,1331,photo_album_89,8,2,80,infant,0,____,-12251,junk,UNKNOWN NAME,zebra_plains,left
10381,7933,photo_album_47,8,2,80,infant,0,IBEIS_PZ_0013,286,ok,UNKNOWN SEX,zebra_plains,right
13035,4995,photo_album_91,8,2,80,adult,1,IBEIS_PZ_1388,1661,ok,Female,zebra_plains,left
17759,6597,photo_album_45,8,2,80,infant,0,____,-17759,good,UNKNOWN NAME,zebra_plains,right
8865,8351,photo_album_80,8,2,80,"juvenille, one year old",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
8866,8351,photo_album_80,8,2,80,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
15418,469,photo_album_59,8,2,80,infant,0,____,-15418,ok,UNKNOWN NAME,zebra_plains,right
9139,3316,photo_album_92,8,2,80,unknown,1,NNP_GIRM_0057,77,good,UNKNOWN SEX,giraffe_masai,left
10834,8215,photo_album_43,8,2,80,adult,0,IBEIS_PZ_0210,483,ok,Male,zebra_plains,left
11284,8627,photo_album_78,8,2,80,adult,0,IBEIS_PZ_0198,471,junk,Male,zebra_plains,left
10896,8274,photo_album_43,8,2,80,infant,1,IBEIS_PZ_0279,552,ok,UNKNOWN SEX,zebra_plains,left
9398,497,photo_album_28,8,2,80,infant,0,____,-9398,poor,UNKNOWN NAME,giraffe_masai,left
9398,497,photo_album_10,8,2,80,infant,0,____,-9398,poor,UNKNOWN NAME,giraffe_masai,left
15391,631,photo_album_28,8,2,80,infant,0,____,-15391,poor,UNKNOWN NAME,zebra_plains,left
9645,5131,photo_album_37,8,2,80,infant,0,____,-9645,ok,UNKNOWN NAME,giraffe_masai,backleft
9925,5574,photo_album_2,8,2,80,adult,1,NNP_GIRM_0076,100,excellent,Female,giraffe_masai,left
8843,8337,photo_album_17,8,2,80,infant,0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
9531,980,photo_album_83,8,2,80,infant,0,____,-9531,ok,UNKNOWN NAME,giraffe_masai,right
8904,9333,photo_album_23,8,2,80,adult,1,NNP_GIRM_0003,3,good,Male,giraffe_masai,left
8905,9333,photo_album_23,8,2,80,unknown,1,NNP_GIRM_0005,5,ok,UNKNOWN SEX,giraffe_masai,left
12685,3349,photo_album_93,8,2,80,adult,1,IBEIS_PZ_0964,1237,good,Male,zebra_plains,left
14371,1510,photo_album_12,8,2,80,"juvenille, two year old",0,IBEIS_PZ_0566,839,ok,Male,zebra_plains,backleft
14372,1510,photo_album_12,8,2,80,"juvenille, two year old",0,IBEIS_PZ_0587,860,ok,Male,zebra_plains,left
14373,1510,photo_album_12,8,2,80,adult,0,IBEIS_PZ_1300,1573,poor,Male,zebra_plains,back
15411,462,photo_album_32,8,2,80,adult,1,IBEIS_PZ_1564,1837,ok,UNKNOWN SEX,zebra_plains,frontleft
13385,6,photo_album_85,8,2,80,adult,1,IBEIS_PZ_1561,1834,excellent,Male,zebra_plains,left
13314,363,photo_album_46,8,2,80,infant,0,____,-13314,excellent,UNKNOWN NAME,zebra_plains,right
14017,1874,photo_album_76,8,2,80,adult,0,IBEIS_PZ_1287,1560,good,Male,zebra_plains,left
12519,3437,photo_album_92,8,2,80,infant,0,IBEIS_PZ_0897,1170,good,UNKNOWN SEX,zebra_plains,right
16911,2976,photo_album_79,8,2,80,infant,0,____,-16911,poor,UNKNOWN NAME,zebra_plains,frontleft
16912,2976,photo_album_79,8,2,80,adult,0,IBEIS_PZ_1664,1937,good,UNKNOWN SEX,zebra_plains,left
16913,2976,photo_album_79,8,2,80,infant,0,____,-16913,poor,UNKNOWN NAME,zebra_plains,left
9909,5385,photo_album_65,8,2,80,infant,0,____,-9909,good,UNKNOWN NAME,giraffe_masai,right
13309,354,photo_album_1,8,2,80,infant,0,____,-13309,good,UNKNOWN NAME,zebra_plains,right
12520,3248,photo_album_13,8,2,80,"juvenille, one year old",1,IBEIS_PZ_0931,1204,ok,UNKNOWN SEX,zebra_plains,left
9218,312,photo_album_75,8,2,80,"juvenille, two year old",0,NNP_GIRM_0038,51,ok,Female,giraffe_masai,frontleft
17440,6471,photo_album_45,8,2,80,infant,0,____,-17440,poor,UNKNOWN NAME,zebra_plains,left
13038,5009,photo_album_91,8,2,80,infant,1,IBEIS_PZ_1390,1663,excellent,UNKNOWN SEX,zebra_plains,left
10487,8008,photo_album_100,8,2,80,adult,1,IBEIS_PZ_0050,323,good,Female,zebra_plains,left
9120,8352,photo_album_49,8,2,80,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9121,8352,photo_album_49,8,2,80,"juvenille, one year old",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
13297,356,photo_album_14,8,2,80,infant,1,IBEIS_PZ_1490,1763,good,UNKNOWN SEX,zebra_plains,left
9208,2120,photo_album_9,8,2,80,infant,0,____,-9208,ok,UNKNOWN NAME,giraffe_masai,right
9209,2120,photo_album_9,8,2,80,infant,0,____,-9209,ok,UNKNOWN NAME,giraffe_masai,right
9203,226,photo_album_75,8,2,80,adult,0,NNP_GIRM_0055,74,good,Female,giraffe_masai,left
14444,1741,photo_album_22,8,2,80,adult,1,IBEIS_PZ_0349,622,excellent,Female,zebra_plains,left
10880,8257,photo_album_43,8,2,80,adult,0,IBEIS_PZ_0103,376,poor,Female,zebra_plains,backleft
14488,5142,photo_album_37,8,2,80,infant,0,____,-14488,poor,UNKNOWN NAME,zebra_plains,left
14489,5142,photo_album_37,8,2,80,adult,1,IBEIS_PZ_1852,2125,good,Female,zebra_plains,left
13310,360,photo_album_46,8,2,80,"juvenille, two year old",1,IBEIS_PZ_0996,1269,good,Female,zebra_plains,left
9594,6962,photo_album_34,8,2,80,infant,0,____,-9594,poor,UNKNOWN NAME,giraffe_masai,frontleft
9595,6962,photo_album_34,8,2,80,infant,0,____,-9595,poor,UNKNOWN NAME,giraffe_masai,frontleft
13100,6962,photo_album_34,8,2,80,adult,0,IBEIS_PZ_0875,1148,poor,Male,zebra_plains,left
13101,6962,photo_album_34,8,2,80,"juvenille, two year old",0,IBEIS_PZ_1026,1299,junk,Female,zebra_plains,backleft
10024,4814,photo_album_44,8,2,80,adult,0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,frontleft
9291,6124,photo_album_94,8,2,80,adult,1,NNP_GIRM_0137,207,good,Female,giraffe_masai,left
13296,369,photo_album_14,8,2,80,infant,0,____,-13296,good,UNKNOWN NAME,zebra_plains,backright
18038,3609,photo_album_52,8,2,80,adult,0,IBEIS_PZ_1594,1867,excellent,Male,zebra_plains,left
13396,76,photo_album_85,8,2,80,infant,0,____,-13396,poor,UNKNOWN NAME,zebra_plains,frontright
16902,2556,photo_album_21,8,2,80,infant,0,____,-16902,poor,UNKNOWN NAME,zebra_plains,left
10036,4819,photo_album_44,8,2,80,adult,0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,left
9009,8342,photo_album_17,8,2,80,infant,0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
17910,3628,photo_album_52,8,2,80,infant,0,____,-17910,junk,UNKNOWN NAME,zebra_plains,right
11843,9035,photo_album_73,8,2,80,infant,1,IBEIS_PZ_0635,908,ok,UNKNOWN SEX,zebra_plains,frontleft
11844,9035,photo_album_73,8,2,80,adult,0,IBEIS_PZ_0516,789,poor,Male,zebra_plains,frontleft
12790,5345,photo_album_2,8,2,80,adult,0,IBEIS_PZ_0270,543,good,Male,zebra_plains,left
9565,5021,photo_album_86,8,2,80,"juvenille, one year old",1,NNP_GIRM_0116,167,good,Male,giraffe_masai,left
14590,2322,photo_album_96,8,2,80,"juvenille, one year old",0,IBEIS_PZ_1242,1515,ok,Female,zebra_plains,left
14981,1523,photo_album_12,8,2,80,adult,0,IBEIS_PZ_1703,1976,ok,Female,zebra_plains,backleft
14982,1523,photo_album_12,8,2,80,"juvenille, one year old",0,IBEIS_PZ_1266,1539,good,Female,zebra_plains,left
13790,6139,photo_album_94,8,2,80,adult,1,IBEIS_PZ_1512,1785,good,Female,zebra_plains,left
9086,3162,photo_album_98,8,2,80,adult,0,NNP_GIRM_0040,53,ok,Female,giraffe_masai,right
9087,3162,photo_album_98,8,2,80,"juvenille, two year old",0,NNP_GIRM_0051,70,ok,Male,giraffe_masai,right
9088,3162,photo_album_98,8,2,80,"juvenille, two year old",0,NNP_GIRM_0049,68,ok,Male,giraffe_masai,backright
9089,3162,photo_album_98,8,2,80,"juvenille, two year old",0,NNP_GIRM_0067,89,ok,UNKNOWN SEX,giraffe_masai,right
11520,8809,photo_album_78,8,2,80,infant,0,IBEIS_PZ_0399,672,ok,Male,zebra_plains,right
18309,4587,photo_album_63,8,2,80,infant,0,____,-18309,junk,UNKNOWN NAME,zebra_plains,left
18310,4587,photo_album_63,8,2,80,infant,0,____,-18310,junk,UNKNOWN NAME,zebra_plains,left
18311,4587,photo_album_63,8,2,80,infant,0,____,-18311,junk,UNKNOWN NAME,zebra_plains,front
18312,4587,photo_album_63,8,2,80,infant,0,____,-18312,junk,UNKNOWN NAME,zebra_plains,back
18313,4587,photo_album_63,8,2,80,adult,0,IBEIS_PZ_1614,1887,good,Female,zebra_plains,left
18314,4587,photo_album_63,8,2,80,infant,0,____,-18314,good,UNKNOWN NAME,zebra_plains,right
11156,8521,photo_album_68,8,2,80,adult,0,IBEIS_PZ_0303,576,ok,Male,zebra_plains,left
9406,1094,photo_album_29,8,2,80,infant,0,____,-9406,ok,UNKNOWN NAME,giraffe_masai,right
12433,3312,photo_album_7,8,2,80,"juvenille, two year old",0,IBEIS_PZ_0017,290,ok,Male,zebra_plains,left
8867,8325,photo_album_17,8,2,80,infant,0,NNP_GIRM_0048,64,poor,UNKNOWN SEX,giraffe_masai,left
8867,8325,photo_album_49,8,2,80,infant,0,NNP_GIRM_0048,64,poor,UNKNOWN SEX,giraffe_masai,left
18055,4259,photo_album_99,8,2,80,infant,0,____,-18055,junk,UNKNOWN NAME,zebra_plains,left
9108,8353,photo_album_49,8,2,80,adult,1,NNP_GIRM_0089,115,ok,Female,giraffe_masai,left
9149,8350,photo_album_49,8,2,80,adult,0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
13270,389,photo_album_14,8,2,80,infant,0,____,-13270,excellent,UNKNOWN NAME,zebra_plains,right
11856,9058,photo_album_68,8,2,80,adult,1,IBEIS_PZ_0641,914,ok,UNKNOWN SEX,zebra_plains,left
12654,3434,photo_album_93,8,2,80,infant,0,IBEIS_PZ_0897,1170,ok,UNKNOWN SEX,zebra_plains,backleft
11507,8796,photo_album_78,8,2,80,infant,0,IBEIS_PZ_0403,676,good,UNKNOWN SEX,zebra_plains,left
13288,358,photo_album_14,8,2,80,adult,1,IBEIS_PZ_1491,1764,good,Male,zebra_plains,left
13236,7776,photo_album_71,8,2,80,infant,0,IBEIS_PZ_1091,1364,good,UNKNOWN SEX,zebra_plains,right
13237,7776,photo_album_71,8,2,80,infant,0,IBEIS_PZ_1093,1366,ok,UNKNOWN SEX,zebra_plains,right
12711,3069,photo_album_98,8,2,80,adult,0,IBEIS_PZ_0231,504,ok,Female,zebra_plains,left
9559,5017,photo_album_4,8,2,80,infant,0,____,-9559,good,UNKNOWN NAME,giraffe_masai,frontright
8961,8330,photo_album_80,8,2,80,"juvenille, one year old",0,NNP_GIRM_0035,47,poor,Male,giraffe_masai,right
8961,8330,photo_album_49,8,2,80,"juvenille, one year old",0,NNP_GIRM_0035,47,poor,Male,giraffe_masai,right
14736,1992,photo_album_22,8,2,80,adult,0,IBEIS_PZ_1909,2182,good,Female,zebra_plains,left
14737,1992,photo_album_22,8,2,80,"juvenille, two year old",0,IBEIS_PZ_1235,1508,ok,Female,zebra_plains,left
14738,1992,photo_album_22,8,2,80,infant,0,IBEIS_PZ_1648,1921,ok,Female,zebra_plains,left
16240,5228,photo_album_39,8,2,80,infant,0,____,-16240,poor,UNKNOWN NAME,zebra_plains,left
15150,2320,photo_album_53,8,2,80,infant,1,IBEIS_PZ_1238,1511,good,Male,zebra_plains,left
9168,370,photo_album_1,8,2,80,adult,0,NNP_GIRM_0019,23,ok,Male,giraffe_masai,left
8801,8328,photo_album_42,8,2,80,infant,0,____,-8801,poor,UNKNOWN NAME,giraffe_masai,backleft
8926,8322,photo_album_17,8,2,80,"juvenille, two year old",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
13299,388,photo_album_14,8,2,80,infant,1,IBEIS_PZ_1480,1753,good,UNKNOWN SEX,zebra_plains,left
8849,3131,photo_album_98,8,2,80,adult,0,NNP_GIRM_0042,55,good,Female,giraffe_masai,right
8849,3131,photo_album_61,8,2,80,adult,0,NNP_GIRM_0042,55,good,Female,giraffe_masai,right
15468,146,photo_album_38,8,2,80,adult,1,IBEIS_PZ_1553,1826,excellent,Female,zebra_plains,left
13759,6220,photo_album_94,8,2,80,infant,1,IBEIS_PZ_1160,1433,good,UNKNOWN SEX,zebra_plains,left
13760,6220,photo_album_94,8,2,80,infant,0,IBEIS_PZ_0834,1107,ok,Male,zebra_plains,left
9094,8327,photo_album_17,8,2,80,infant,0,____,-9094,poor,UNKNOWN NAME,giraffe_masai,right
9094,8327,photo_album_11,8,2,80,infant,0,____,-9094,poor,UNKNOWN NAME,giraffe_masai,right
11456,8746,photo_album_23,8,2,80,"juvenille, two year old",0,IBEIS_PZ_0342,615,ok,Female,zebra_plains,left
12339,1238,photo_album_40,8,2,80,adult,1,IBEIS_PZ_1402,1675,excellent,Female,zebra_plains,left
13324,386,photo_album_19,8,2,80,"juvenille, two year old",1,IBEIS_PZ_1484,1757,excellent,Female,zebra_plains,left
13324,386,photo_album_82,8,2,80,"juvenille, two year old",1,IBEIS_PZ_1484,1757,excellent,Female,zebra_plains,left
9431,1102,photo_album_29,8,2,80,infant,0,____,-9431,poor,UNKNOWN NAME,giraffe_masai,left
15260,1986,photo_album_25,7,2,77.77777778,adult,0,IBEIS_PZ_1526,1799,ok,Female,zebra_plains,left
8984,8326,photo_album_11,7,2,77.77777778,infant,0,____,-8984,good,UNKNOWN NAME,giraffe_masai,back
8865,8351,photo_album_11,7,2,77.77777778,"juvenille, one year old",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
8866,8351,photo_album_11,7,2,77.77777778,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
12700,3283,photo_album_13,7,2,77.77777778,adult,1,IBEIS_PZ_0956,1229,good,UNKNOWN SEX,zebra_plains,left
14351,1609,photo_album_12,7,2,77.77777778,adult,0,IBEIS_PZ_1255,1528,ok,Female,zebra_plains,left
14352,1609,photo_album_12,7,2,77.77777778,adult,0,IBEIS_PZ_1305,1578,poor,Female,zebra_plains,front
14353,1609,photo_album_12,7,2,77.77777778,adult,0,IBEIS_PZ_1273,1546,ok,Male,zebra_plains,left
14354,1609,photo_album_12,7,2,77.77777778,adult,0,IBEIS_PZ_1583,1856,poor,Female,zebra_plains,left
13909,2565,photo_album_21,7,2,77.77777778,infant,0,____,-13909,poor,UNKNOWN NAME,zebra_plains,left
15185,1823,photo_album_22,7,2,77.77777778,adult,0,IBEIS_PZ_1365,1638,good,Female,zebra_plains,left
14781,1769,photo_album_22,7,2,77.77777778,"juvenille, two year old",0,IBEIS_PZ_0566,839,good,Male,zebra_plains,left
13514,8127,photo_album_30,7,2,77.77777778,infant,1,IBEIS_PZ_0120,393,good,UNKNOWN SEX,zebra_plains,left
13515,8127,photo_album_30,7,2,77.77777778,infant,1,IBEIS_PZ_1398,1671,ok,UNKNOWN SEX,zebra_plains,left
14545,1824,photo_album_25,6,2,75,adult,1,IBEIS_PZ_1279,1552,excellent,Female,zebra_plains,left
12317,1304,photo_album_15,6,2,75,adult,1,IBEIS_PZ_0334,607,ok,Female,zebra_plains,left
12318,1304,photo_album_15,6,2,75,adult,1,IBEIS_PZ_0333,606,excellent,Male,zebra_plains,left
12319,1304,photo_album_15,6,2,75,infant,0,____,-12319,poor,UNKNOWN NAME,zebra_plains,left
16568,7613,photo_album_5,6,2,75,infant,0,____,-16568,good,UNKNOWN NAME,zebra_plains,right
18497,4275,photo_album_99,7,3,70,infant,0,____,-18497,poor,UNKNOWN NAME,zebra_plains,backright
18498,4275,photo_album_99,7,3,70,infant,0,____,-18498,good,UNKNOWN NAME,zebra_plains,backright
18499,4275,photo_album_99,7,3,70,infant,0,____,-18499,junk,UNKNOWN NAME,zebra_plains,backright
18500,4275,photo_album_99,7,3,70,infant,0,____,-18500,ok,UNKNOWN NAME,zebra_plains,backright
9138,8343,photo_album_49,7,3,70,adult,0,NNP_GIRM_0073,97,ok,Female,giraffe_masai,backleft
10405,7949,photo_album_16,7,3,70,"juvenille, two year old",1,IBEIS_PZ_0028,301,good,Female,zebra_plains,left
10893,8271,photo_album_43,7,3,70,adult,1,IBEIS_PZ_0282,555,ok,UNKNOWN SEX,zebra_plains,left
9666,1313,photo_album_15,7,3,70,adult,1,NNP_GIRM_0096,127,good,Female,giraffe_masai,left
17372,6599,photo_album_66,7,3,70,infant,0,____,-17372,good,UNKNOWN NAME,zebra_plains,right
11815,9023,photo_album_78,7,3,70,adult,0,IBEIS_PZ_0464,737,ok,Male,zebra_plains,frontleft
15663,827,photo_album_50,7,3,70,adult,0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
15664,827,photo_album_50,7,3,70,adult,0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
13005,5012,photo_album_4,7,3,70,adult,1,IBEIS_PZ_0182,455,excellent,Male,zebra_plains,left
12985,5003,photo_album_86,7,3,70,infant,0,____,-12985,excellent,UNKNOWN NAME,zebra_plains,right
9949,2603,photo_album_21,7,3,70,infant,0,____,-9949,ok,UNKNOWN NAME,giraffe_masai,right
